mission,N_laps,position,velocity,acceleration,time,throttle,thrust,loadfactor,AOA,climb_pitch_angle,bank_angle,phase,battery_SoC,battery_voltage,Amps,motor_input_power
0,4,[25.37816061 73.66002439 76.41937156],[ 1.95292472 24.92360498  0.        ],[-24.80067802   1.9432926    0.        ],131.5999999999968,0.7058040701427065,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.43582516007124,22.764,30.082223674633997,0
0,4,[25.44922985 76.15798231 76.41937156],[-0.5327129  24.99432369  0.        ],[-24.87104794  -0.53008548   0.        ],131.6999999999968,0.7058040701427065,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.39774309246312,22.764,30.082223674633997,0
0,4,[25.27179377 78.65064375 76.41937156],[-3.01308016 24.81776275  0.        ],[-24.69535782  -2.9982192    0.        ],131.7999999999968,0.7058040701427065,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.35966102485499,22.764,30.082223674633997,0
0,4,[24.84760781 81.11334773 76.41937156],[-5.46363771 24.39566894  0.        ],[-24.27534584  -5.43669023   0.        ],131.8999999999968,0.7058040701427065,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.32157895724686,22.764,30.082223674633997,0
0,4,[24.18086862 83.52172966 76.41937156],[-7.86014113 23.73221821  0.        ],[-23.61516735  -7.82137374   0.        ],131.9999999999968,0.7058040701427065,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.28349688963874,22.764,30.082223674633997,0
0,4,[23.27817256 85.85196236 76.41937156],[-10.17888078  22.83397438   0.        ],[-22.7213538  -10.12867701   0.        ],132.09999999999678,0.7058040701427065,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.24541482203062,22.75866767565698,30.082223674633997,0
0,4,[22.14845038 88.08099183 76.41937156],[-12.39691635  21.70982416   0.        ],[-21.60274805 -12.3357729    0.        ],132.19999999999678,0.705969439059651,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.20734167490817,22.758000000000003,30.082223674633997,0
0,4,[20.80287891 90.18676533 76.41937156],[-14.49230386  20.37088925   0.        ],[-20.27041697 -14.42082564   0.        ],132.29999999999677,0.7059901508361266,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.16926964474538,22.758000000000003,30.082223674633997,0
0,4,[19.25477047 92.14844953 76.41937156],[-16.44431273  18.83041632   0.        ],[-18.73754188 -16.36320692   0.        ],132.39999999999677,0.7059901508361266,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.13119761458258,22.758000000000003,30.082223674633997,0
0,4,[17.51944118 93.94663663 76.41937156],[-18.23363091  17.10364593   0.        ],[-17.01928818 -18.1436999    0.        ],132.49999999999676,0.7059901508361266,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.09312558441979,22.758000000000003,30.082223674633997,0
0,4,[15.61405938 95.56353639 76.41937156],[-19.84255588  15.20766176   0.        ],[-15.13265529 -19.74468942   0.        ],132.59999999999675,0.7059901508361266,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.05505355425701,22.754556900992156,30.082223674633997,0
0,4,[13.55747586 96.98315213 76.41937156],[-21.25516985  13.16122162   0.        ],[-13.0963085  -21.15033617   0.        ],132.69999999999675,0.7060969775257637,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,56.016987284080564,22.752,30.082223674633997,0
0,4,[11.37003728 98.19143896 76.41937156],[-22.45749724  10.98457181   0.        ],[-10.93039426 -22.34673349   0.        ],132.79999999999674,0.7061763296733725,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.97892529136311,22.753487460886515,30.082223674633997,0
0,4,[ 9.07338492 99.17644279 76.41937156],[-23.43764288   8.69924688   0.        ],[ -8.65634089 -23.32204491   0.        ],132.89999999999674,0.7061301648966025,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.94086081026111,22.754491278365172,30.082223674633997,0
0,4,[ 6.69024055 99.92841855 76.41937156],[-24.18590977   6.32785654   0.        ],[ -6.2966466  -24.06662124   0.        ],132.99999999999673,0.706099013868304,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.90279464986525,22.752,30.082223674633997,0
0,4,[  4.24418165 100.4399266   76.41937156],[-24.694895     3.89386197   0.        ],[ -3.87465686 -24.57309607   0.        ],133.09999999999673,0.7061763296733725,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.8647326571478,22.752,30.082223674633997,0
0,4,[  1.75940815 100.70590639  76.41937156],[-24.95956294   1.42134374   0.        ],[ -1.41433346 -24.83645863   0.        ],133.19999999999672,0.7061763296733725,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.82667066443033,22.752,30.082223674633997,0
0,4,[ -0.73949702 100.72372647  76.41937156],[-24.97729512  -1.06523645   0.        ],[  1.05998255 -24.85410335   0.        ],133.29999999999671,0.7061763296733725,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.78860867171287,22.752,30.082223674633997,0
0,4,[ -3.22781112 100.49321051  76.41937156],[-24.7479161   -3.54127781   0.        ],[  3.52381169 -24.62585567   0.        ],133.3999999999967,0.7061763296733725,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.75054667899542,22.752,30.082223674633997,0
0,4,[ -5.68091616 100.01663914  76.41937156],[-24.27369525  -5.98228377   0.        ],[  5.95277824 -24.15397374   0.        ],133.4999999999967,0.7061763296733725,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.71248468627796,22.744713841305217,30.082223674633997,0
0,4,[-8.07454252 99.29872726 76.41937156],[-23.55932422  -8.3641044    0.        ],[  8.32285138 -23.4431261    0.        ],133.5999999999967,0.7064025498333798,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.67443488263044,22.740000000000002,30.082223674633997,0
0,4,[-10.38500901  98.34657749  76.41937156],[-22.6118706  -10.66317533   0.        ],[ 10.61058295 -22.50034546   0.        ],133.6999999999967,0.7065489820900867,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.63639296480366,22.740000000000002,30.082223674633997,0
0,4,[-12.58945721  97.16960986  76.41937156],[-21.44070795 -12.85675085   0.        ],[ 12.79333943 -21.33495916   0.        ],133.7999999999967,0.7065489820900867,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.59835104697688,22.740000000000002,30.082223674633997,0
0,4,[-14.66607753  95.77946863  76.41937156],[-20.0574231  -14.92312898   0.        ],[ 14.84952587 -19.95849689   0.        ],133.89999999999668,0.7065489820900867,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.5603091291501,22.73426603959272,30.082223674633997,0
0,4,[-16.59432508  94.18990706  76.41937156],[-18.47570149 -16.84186612   0.        ],[ 16.75879951 -18.38457656   0.        ],133.99999999999667,0.7067271855069929,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.52227680370901,22.734,30.082223674633997,0
0,4,[-18.35512288  92.41665137  76.41937156],[-16.71119176 -18.5939794    0.        ],[ 18.50227111 -16.62876966   0.        ],134.09999999999667,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.48424492332757,22.734,30.082223674633997,0
0,4,[-19.93105058  90.47724515  76.41937156],[-14.78135098 -20.16213439   0.        ],[ 20.06269172 -14.70844714   0.        ],134.19999999999666,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.446213042946134,22.734,30.082223674633997,0
0,4,[-21.30651686  88.39087578  76.41937156],[-12.7052719  -21.53081666   0.        ],[ 21.42462344 -12.64260759   0.        ],134.29999999999666,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.40818116256469,22.734,30.082223674633997,0
0,4,[-22.46791362  86.17818462  76.41937156],[-10.50349406 -22.68648524   0.        ],[ 22.57459209 -10.45168925   0.        ],134.39999999999665,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.37014928218325,22.734,30.082223674633997,0
0,4,[-23.40375067  83.86106277  76.41937156],[ -8.19780061 -23.6177066    0.        ],[23.50122053 -8.15736783  0.        ],134.49999999999665,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.3321174018018,22.734,30.082223674633997,0
0,4,[-24.10476937  81.46243454  76.41937156],[ -5.81100277 -24.31526777   0.        ],[24.19534122 -5.78234203  0.        ],134.59999999999664,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.294085521420364,22.734,30.082223674633997,0
0,4,[-24.56403423  79.00603058  76.41937156],[ -3.36671417 -24.77226747   0.        ],[24.65008693 -3.35010903  0.        ],134.69999999999663,0.7067354558251329,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.256053641038925,22.730089503146345,30.082223674633997,0
0,4,[-24.77700156  76.51615317  76.41937156],[ -0.8891172  -24.98418441   0.        ],[24.86095867 -0.88473194  0.        ],134.79999999999663,0.7068570429740083,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.21802830255722,22.727999999999998,30.082223674633997,0
0,4,[-24.74156436  74.01743573  76.41937156],[  1.59727619 -24.948922     0.        ],[24.82587017  1.58939818  0.        ],134.89999999999662,0.7069220280151607,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.18000645962111,22.727999999999998,30.082223674633997,0
0,4,[-24.45807325  71.53459917  76.41937156],[  4.06786703 -24.6668291    0.        ],[24.5451686  4.0478037  0.       ],134.99999999999662,0.7069220280151607,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.141984616685,22.727999999999998,30.082223674633997,0
0,4,[-23.92933291  69.09220725  76.41937156],[  6.4982127  -24.14069659   0.        ],[24.02163105  6.46616254  0.        ],135.0999999999966,0.7069220280151607,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.10396277374889,22.727999999999998,30.082223674633997,0
0,4,[-23.1605744   66.71442363  76.41937156],[  8.86426874 -23.37572971   0.        ],[23.26043711  8.82054884  0.        ],135.1999999999966,0.7069220280151607,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.065940930812786,22.72597860045039,30.082223674633997,0
0,4,[-22.15940339  64.42477273  76.41937156],[ 11.14262674 -22.37949663   0.        ],[22.2691176  11.08766963  0.        ],135.2999999999966,0.7069849063577905,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,55.027922469491266,22.722,30.082223674633997,0
0,4,[-20.93572489  62.24590707  76.41937156],[ 13.3107459 -21.1618535   0.       ],[21.05748006 13.24509531  0.        ],135.3999999999966,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.9899106640005,22.722,30.082223674633997,0
0,4,[-19.50164529  60.19938311  76.41937156],[ 15.3471761  -19.73484699   0.        ],[19.63751177 15.27148152  0.        ],135.4999999999966,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.95189885850973,22.722,30.082223674633997,0
0,4,[-17.87135255  58.305448    76.41937156],[ 17.23177004 -18.1125951    0.        ],[18.02326107 17.14678036  0.        ],135.59999999999658,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.91388705301896,22.722,30.082223674633997,0
0,4,[-16.06097587  56.58283926  76.41937156],[ 18.94588262 -16.31114747   0.        ],[16.23069845 18.85243868  0.        ],135.69999999999658,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.875875247528185,22.722,30.082223674633997,0
0,4,[-14.08842609  55.04859939  76.41937156],[ 20.47255538 -14.3483266    0.        ],[14.2775585  20.37158167  0.        ],135.79999999999657,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.83786344203742,22.722,30.082223674633997,0
0,4,[-11.97321849  53.71790731  76.41937156],[ 21.79668429 -12.24355152   0.        ],[12.18316449 21.68917978  0.        ],135.89999999999657,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.799851636546634,22.722,30.082223674633997,0
0,4,[-9.73627974 52.60392811 76.41937156],[ 22.90516918 -10.01764568   0.        ],[ 9.96823715 22.79219745  0.        ],135.99999999999656,0.7071086987381644,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.76183983105586,22.71,30.082223674633997,0
0,4,[-7.39974084 51.71768289 76.41937156],[23.7870433  -7.69263095  0.        ],[ 7.65468974 23.66972204  0.        ],136.09999999999656,0.7074823360954897,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.72384810045576,22.71,30.082223674633997,0
0,4,[-4.98671818 51.06793965 76.41937156],[24.43358192 -5.29150968  0.        ],[ 5.26541116 24.31307183  0.        ],136.19999999999655,0.7074823360954897,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.68585636985566,22.71,30.082223674633997,0
0,4,[-2.52108485 50.66112657 76.41937156],[24.83838853 -2.83803722  0.        ],[ 2.82403959 24.71588187  0.        ],136.29999999999654,0.7074823360954897,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.64786463925556,22.71,30.082223674633997,0
0,4,[-2.72344115e-02  5.05012684e+01  7.64193716e+01],[24.99745821 -0.35648683  0.        ],[ 0.35472858 24.874167    0.        ],136.39999999999654,0.7074823360954897,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.609872908655454,22.71,30.082223674633997,0
0,4,[ 2.47016038 50.58994681 76.41937156],[24.90921722  2.12859044  0.        ],[-2.11809192 24.78636123  0.        ],136.49999999999653,0.7074823360954897,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,27,54.57188117805536,22.71,30.082223674633997,0
0,4,[ 4.97011988 50.58994681 76.41937156],[24.99959491  0.          0.        ],[-0.00405093  0.          0.        ],136.59999999999653,0.5940942676438854,1.4698783735805923,0.9999675928517214,2.9741021738787876,,,28,54.54654045113805,22.706337234817543,20.065035289612347,0
0,4,[ 7.47007955 50.58994681 76.41937156],[24.99959672  0.          0.        ],[-0.00403279  0.          0.        ],136.69999999999652,0.5941870845400435,1.4698872497617417,0.9999677379484954,2.9741021738787876,,,28,54.52120384012127,22.707013189689576,20.0650124497014,0
0,4,[ 9.97003922 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],136.79999999999652,0.5941694099575185,1.4698872100190654,0.9999677372988317,2.9741021738787876,,,28,54.495866474718746,22.707636219501918,20.065012551941383,0
0,4,[12.46999889 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],136.8999999999965,0.5941531076605496,1.4698872101970113,0.9999677373017406,2.9741021738787876,,,28,54.47052841411599,22.704,20.0650125514836,0
0,4,[14.96995856 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],136.9999999999965,0.5942482658319443,1.4698872101962144,0.9999677373017274,2.9741021738787876,,,28,54.44519441094787,22.704,20.06501255148565,0
0,4,[17.46991823 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.0999999999965,0.5942482658319432,1.4698872101962182,0.9999677373017277,2.974102173878787,,,28,54.419860407779765,22.704,20.065012551485648,0
0,4,[19.9698779  50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.1999999999965,0.5942482658319432,1.469887210196218,0.9999677373017274,2.9741021738787876,,,28,54.39452640461165,22.704,20.065012551485648,0
0,4,[22.46983757 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.2999999999965,0.5942482658319432,1.4698872101962182,0.9999677373017277,2.974102173878787,,,28,54.36919240144354,22.704,20.065012551485648,0
0,4,[24.96979725 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.39999999999648,0.5942482658319432,1.469887210196218,0.9999677373017274,2.9741021738787876,,,28,54.34385839827542,22.704,20.065012551485648,0
0,4,[27.46975692 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.49999999999648,0.5942482658319432,1.4698872101962182,0.9999677373017277,2.974102173878787,,,28,54.3185243951073,22.704,20.065012551485648,0
0,4,[29.96971659 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.59999999999647,0.5942482658319432,1.469887210196218,0.9999677373017274,2.9741021738787876,,,28,54.29319039193919,22.704,20.065012551485648,0
0,4,[32.46967626 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.69999999999646,0.5942482658319432,1.4698872101962182,0.9999677373017277,2.974102173878787,,,28,54.26785638877107,22.704,20.065012551485648,0
0,4,[34.96963593 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.79999999999646,0.5942482658319432,1.469887210196218,0.9999677373017274,2.9741021738787876,,,28,54.24252238560297,22.704,20.065012551485648,0
0,4,[37.4695956  50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.89999999999645,0.5942482658319432,1.4698872101962182,0.9999677373017277,2.974102173878787,,,28,54.217188382434855,22.704,20.065012551485648,0
0,4,[39.96955527 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],137.99999999999645,0.5942482658319432,1.469887210196218,0.9999677373017274,2.9741021738787876,,,28,54.19185437926674,22.703427171004495,20.065012551485648,0
0,4,[42.46951495 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],138.09999999999644,0.5942632592791719,1.4698872101962182,0.9999677373017277,2.974102173878787,,,28,54.16652101528343,22.698075221626894,20.065012551485648,0
0,4,[44.96947462 50.58994681 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],138.19999999999644,0.5944033798334293,1.469887210196218,0.9999677373017274,2.9741021738787876,,,28,54.14119362321266,22.698,20.065012551485648,0
